row_index,sale_year,sale_month,sale_day,sale_quarter,list_year,town_encoded,house_number,has_unit,zipcode,longitude,latitude,year_built,stories,total_bedrms,total_bthrms,living_area_sqft,style_encoded,fiscal_year_end_june30,mortgage30us,cpi_cuur0100sa0,unemployment_rate,housing_supply_actliscouct,mill_rate,gdp_real_estate,home_age_at_sale,living_area_sqft_log1p,sale_amount_log1p
0,2016,11,28,4.0,2016.0,46,311.0,0,6514.0,-72.9463819,41.3599872,1948.0,1.5,3.0,2.0,1430.0,120.0,2017.0,4.03,256.541,3.9,20373.0,,34944.3,68.0,7.266128779556451,12.28535044535166
1,2014,1,10,1.0,2013.0,37,74.0,0,6824.0,-73.2584768,41.1345136,1940.0,2.0,3.0,2.0,1378.0,30.0,2014.0,4.51,251.045,7.6,,23.93,35902.5,74.0,7.229113877793302,13.122365377402328
2,2017,10,24,4.0,2017.0,55,424.0,0,6371.0,-72.3403561,41.4062739,1953.0,1.0,2.0,2.0,1272.0,82.0,2018.0,3.88,260.58,4.0,19296.0,18.25,35485.1,64.0,7.149131598557407,12.873904582205109
3,2019,12,9,4.0,2019.0,37,35.0,0,6824.0,-73.3205892,41.1711249,1978.0,2.0,4.0,3.0,3328.0,30.0,2020.0,3.68,270.429,3.1,13335.0,,37215.4,41.0,8.110427237575024,13.617060838751888
4,2014,4,30,2.0,2013.0,37,41.0,0,6824.0,-73.2407632,41.138743,2006.0,2.0,4.0,3.0,3737.0,33.0,2014.0,4.33,252.506,6.3,,23.93,35902.5,8.0,8.226305988015508,14.322328762742185
5,2016,6,1,2.0,2015.0,12,35.0,0,6010.0,-72.9465664,41.6856326,1986.0,1.0,3.0,1.0,1304.0,100.0,2016.0,3.64,255.471,5.0,,34.61,34944.3,30.0,7.173958319756794,11.951186847493476
6,2008,9,23,3.0,2007.0,46,153.0,0,6517.0,-72.9045384,41.3563258,1949.0,2.0,4.0,1.0,1726.0,30.0,2009.0,5.78,232.841,5.7,,,32053.5,59.0,7.454141078146678,12.495007682693725
7,2018,8,14,3.0,2017.0,63,770.0,0,6460.0,-73.0272415,41.2113829,2018.0,1.0,4.0,3.0,2523.0,69.0,2019.0,4.59,266.425,3.9,19000.0,27.74,35023.1,0.0,7.833600223661103,12.923670946108873
8,2018,5,21,2.0,2017.0,80,30.0,0,6360.0,-72.082776,41.5767893,1968.0,1.0,3.0,2.0,1190.0,100.0,2018.0,4.61,265.84,3.8,17506.0,,35023.1,50.0,7.0825485693553,12.031725210748633
9,2020,6,9,2.0,2019.0,46,53.0,0,6517.0,-72.9113521,41.3612745,1925.0,2.25,3.0,2.0,1362.0,30.0,2020.0,3.18,272.283,11.4,10225.0,,37034.6,95.0,7.217443431696533,12.59473402514672
10,2007,6,28,2.0,2006.0,64,32.0,0,6468.0,-73.1882751,41.3415277,1972.0,2.0,4.0,2.0,2076.0,30.0,2007.0,6.67,221.579,4.5,,,29520.5,35.0,7.638679823876112,12.994532278619134
11,2018,3,19,1.0,2017.0,11,446.0,0,6606.0,-73.1969985,41.2107498,1961.0,2.0,3.0,3.0,2000.0,46.0,2018.0,4.44,263.556,4.3,15067.0,,35023.1,57.0,7.601402334583733,11.856522261533735
12,2018,6,29,2.0,2017.0,55,90.0,0,6371.0,-72.3827348,41.4240369,1749.0,2.0,4.0,3.0,3287.0,7.0,2018.0,4.55,265.95,4.0,18609.0,18.25,35023.1,269.0,8.098034756176071,13.304686600863562
13,2019,8,28,3.0,2018.0,20,20.0,0,6413.0,-72.5633108,41.3132285,1994.0,2.0,4.0,3.0,2016.0,30.0,2020.0,3.55,270.548,3.7,17561.0,,37215.4,25.0,7.6093665379542115,12.75130259456002
14,2017,1,4,1.0,2016.0,11,15.0,0,6610.0,-73.1609711,41.2252864,1956.0,1.25,4.0,2.0,1336.0,24.0,2017.0,4.32,258.073,5.2,16355.0,,35485.1,61.0,7.198183577101943,12.396697137361691
15,2008,1,9,1.0,2007.0,46,150.0,0,6514.0,-72.9576759,41.3649557,1987.0,1.0,3.0,2.0,1248.0,101.0,2008.0,6.07,224.325,5.5,,,32053.5,21.0,7.130098510125578,12.628070334272698
16,2019,12,26,4.0,2019.0,37,127.0,0,6890.0,-73.2828879,41.1470125,2012.0,2.25,4.0,4.0,3128.0,30.0,2020.0,3.74,270.429,3.1,13335.0,,37215.4,7.0,8.048468743668883,13.732130035981154
17,2011,6,7,2.0,2010.0,12,38.0,0,6010.0,-72.9228804,41.6895981,1964.0,1.5,3.0,2.0,1332.0,24.0,2011.0,4.55,241.69,9.2,,,40127.2,47.0,7.195187320178709,12.180759965737863
18,2013,6,28,2.0,2012.0,37,120.0,0,6824.0,-73.2512586,41.1622504,1954.0,2.0,5.0,4.0,2991.0,30.0,2013.0,4.46,248.851,8.2,,,37039.7,59.0,8.003697339094368,13.437175577097312
19,2016,9,2,3.0,2015.0,106,80.0,0,6614.0,-73.1204431,41.2465732,1970.0,2.0,4.0,2.0,3124.0,30.0,2017.0,3.46,256.085,4.5,22870.0,,34944.3,46.0,8.047189562170502,12.676079399771028
20,2008,8,22,3.0,2007.0,46,674.0,0,6514.0,-72.9331051,41.3841671,1960.0,1.0,3.0,1.0,1118.0,101.0,2009.0,6.47,233.788,6.0,,,32053.5,48.0,7.020190708311925,11.736077016252436
21,2006,12,13,4.0,2006.0,11,224.0,0,6610.0,-73.1674214,41.1964227,1917.0,2.0,2.0,1.0,992.0,114.0,2007.0,6.11,215.2,3.9,,,30914.5,89.0,6.900730664045173,11.918397239722838
22,2009,1,15,1.0,2008.0,37,147.0,0,6824.0,-73.2560479,41.1348655,2020.0,2.25,4.0,3.0,3323.0,33.0,2009.0,4.96,225.436,7.7,,,37588.0,,8.10892415597534,12.765691290604371
23,2018,1,3,1.0,2017.0,11,595.0,0,6608.0,-73.1857086,41.1924788,1892.0,2.5,3.0,1.0,1424.0,46.0,2018.0,3.99,262.188,4.8,14137.0,,35023.1,126.0,7.261927092702751,10.59665973278358
24,2007,8,1,3.0,2006.0,12,127.0,0,6010.0,-72.9196743,41.6924722,1933.0,1.5,3.0,1.0,1291.0,24.0,2008.0,6.69,221.559,4.5,,,29520.5,74.0,7.163946684342547,12.07254696717504
25,2019,6,19,2.0,2018.0,46,12.0,0,6514.0,-72.9429725,41.3591307,1954.0,1.25,3.0,1.0,1142.0,24.0,2019.0,3.82,270.133,3.5,17619.0,,37215.4,65.0,7.04141166379481,11.995357787034976
26,2015,9,30,3.0,2014.0,64,69.0,0,6468.0,-73.1922971,41.3408187,1983.0,2.0,3.0,3.0,2480.0,30.0,2016.0,3.86,252.922,5.2,,34.35,35570.5,32.0,7.816416983691801,12.994532278619134
27,2018,9,21,3.0,2017.0,80,125.0,0,6360.0,-72.0767496,41.5339392,1870.0,2.0,3.0,2.0,2224.0,130.0,2019.0,4.65,266.709,3.4,19161.0,,35023.1,148.0,7.707512194600341,11.812296455066814
28,2017,8,22,3.0,2016.0,37,290.0,0,6824.0,-73.2467361,41.1631206,1966.0,2.25,4.0,3.0,2848.0,30.0,2018.0,3.89,259.508,4.5,19762.0,25.82,35485.1,51.0,7.954723334497908,13.69221347284086
29,2011,7,5,3.0,2010.0,12,38.0,0,6010.0,-72.9434452,41.6877398,1920.0,1.0,2.0,1.0,870.0,101.0,2012.0,4.51,242.282,9.3,,,40127.2,91.0,6.769641976852503,11.78296023574194
30,2019,4,23,2.0,2018.0,20,109.0,0,6413.0,-72.5110104,41.263895,1957.0,1.5,5.0,2.0,1709.0,24.0,2019.0,4.17,269.07,3.1,15425.0,30.54,37215.4,62.0,7.444248649496705,12.601490784782536
31,2010,3,31,1.0,2009.0,12,57.0,0,6010.0,-72.8915531,41.6589343,1982.0,1.0,3.0,2.0,1144.0,101.0,2010.0,4.99,233.188,9.9,,,39119.8,28.0,7.0431599159883405,12.388398368982116
32,2014,7,22,3.0,2013.0,68,233.0,0,6051.0,-72.763845,41.6646135,1942.0,2.0,3.0,1.0,1512.0,30.0,2015.0,4.13,253.833,7.1,,49.0,35902.5,72.0,7.321849713788356,11.976665770490769
33,2007,10,1,4.0,2007.0,20,32.0,0,6413.0,-72.5354547,41.305543,1957.0,1.0,2.0,1.0,816.0,101.0,2008.0,6.42,221.951,4.3,,,29520.5,50.0,6.705639094860003,12.117246896289505
34,2020,7,27,3.0,2019.0,74,7.0,0,6776.0,-73.4508148,41.6124477,1994.0,2.0,4.0,2.0,2677.0,30.0,2021.0,3.01,273.347,12.1,9742.0,,37034.6,26.0,7.892825526251117,12.497812723130284
35,2008,11,24,4.0,2008.0,68,62.0,0,6053.0,-72.8087721,41.6682398,1925.0,2.0,4.0,1.0,1940.0,46.0,2009.0,6.04,227.236,5.9,,,32053.5,83.0,7.57095858316901,12.25486757159303
36,2015,10,22,4.0,2015.0,68,110.0,0,6052.0,-72.8015809,41.6539363,1929.0,2.0,4.0,2.0,3156.0,57.0,2016.0,3.79,252.504,5.2,,49.0,35570.5,86.0,8.057377488557991,12.584341258949866
37,2012,4,20,2.0,2011.0,39,70.0,0,6033.0,-72.5692621,41.6898235,1967.0,1.0,4.0,2.0,1786.0,100.0,2012.0,3.9,245.85,7.9,,,39197.7,45.0,7.488293515159428,12.82396003700373
38,2014,9,17,3.0,2013.0,29,7.0,0,6469.0,-72.4240023,41.503103,1963.0,1.0,2.0,1.0,1032.0,101.0,2015.0,4.12,253.154,6.2,,27.9,35902.5,51.0,6.940222469119639,12.100717685412471
39,2013,3,5,1.0,2012.0,10,144.0,0,6405.0,-72.8531719,41.2569269,1996.0,2.0,1.0,2.0,1060.0,94.0,2013.0,3.51,248.719,8.3,,,37039.7,17.0,6.966967138613983,12.644330802262578
40,2008,6,30,2.0,2007.0,80,32.0,0,6360.0,-72.0851266,41.5440399,1900.0,2.0,3.0,1.0,1500.0,46.0,2008.0,6.45,232.649,5.5,,,32053.5,108.0,7.313886831633462,12.292254928916668
41,2017,10,11,4.0,2017.0,11,76.0,0,6610.0,-73.1777449,41.2038545,1961.0,1.0,3.0,1.0,936.0,101.0,2018.0,3.85,260.58,4.0,19296.0,,35485.1,56.0,6.842683282238422,11.15913207963656
42,2010,8,12,3.0,2009.0,37,16.0,0,6824.0,-73.2674044,41.1371695,1929.0,1.0,3.0,1.0,884.0,20.0,2011.0,4.44,234.15,9.6,,,39119.8,81.0,6.785587645007929,12.429220196836384
43,2019,4,3,2.0,2018.0,37,1817.0,0,6824.0,-73.2667967,41.165182,2009.0,2.0,4.0,2.0,2152.0,30.0,2019.0,4.06,269.07,3.1,15425.0,26.36,37215.4,10.0,7.674617497364363,13.339087971220277
44,2015,8,17,3.0,2014.0,39,22.0,0,6033.0,-72.524766,41.7311874,1995.0,2.0,5.0,3.0,2520.0,81.0,2016.0,3.94,252.903,5.6,,36.1,35570.5,20.0,7.83241092718792,13.04115549117383
45,2007,2,1,1.0,2006.0,12,45.0,0,6010.0,-72.9241114,41.663538,1998.0,1.75,3.0,1.0,1388.0,24.0,2007.0,6.34,216.651,5.0,,,29520.5,9.0,7.236339342754344,12.154784614286667
46,2019,4,1,2.0,2018.0,68,55.0,0,6053.0,-72.78571,41.6807057,1951.0,1.5,3.0,1.0,1494.0,23.0,2019.0,4.06,269.07,3.1,15425.0,,37215.4,68.0,7.309881485824786,11.49273296168228
47,2019,7,23,3.0,2018.0,10,96.0,0,6405.0,-72.7785304,41.2763351,1973.0,2.0,3.0,2.0,3062.0,30.0,2020.0,3.81,270.381,3.9,17744.0,,37215.4,46.0,8.027150106832774,13.1421679654829
48,2020,8,17,3.0,2019.0,37,189.0,0,6824.0,-73.2540477,41.1325678,2013.0,2.0,4.0,3.0,3491.0,30.0,2021.0,2.96,273.597,9.4,9173.0,,37034.6,7.0,8.158229916959494,13.997832948091215
49,2010,7,1,3.0,2009.0,37,235.0,0,6890.0,-73.2903151,41.1525037,1969.0,1.75,4.0,3.0,2192.0,120.0,2011.0,4.58,233.885,9.7,,,39119.8,41.0,7.693025748417888,13.493928313146206
50,2020,6,30,2.0,2019.0,17,59.0,0,6019.0,-72.9192387,41.8245829,1955.0,1.65,3.0,2.0,2349.0,23.0,2020.0,3.13,272.283,11.4,10225.0,,37034.6,65.0,7.762170607138205,12.847665971443902
51,2011,3,16,1.0,2010.0,80,148.0,0,6360.0,-72.0820985,41.5878522,1961.0,1.0,3.0,1.0,1040.0,101.0,2011.0,4.88,239.074,9.5,,,40127.2,50.0,6.947937068614969,12.154784614286667
52,2007,3,20,1.0,2006.0,46,10.0,0,6518.0,-72.8997214,41.3947734,1969.0,1.0,4.0,2.0,1932.0,100.0,2007.0,6.14,218.334,4.5,,,29520.5,38.0,7.566828479208331,12.487488878546143
53,2007,2,26,1.0,2006.0,39,44.0,0,6073.0,-72.5351245,41.6517796,1999.0,2.0,5.0,3.0,3931.0,81.0,2007.0,6.22,216.651,5.0,,,29520.5,8.0,8.276903481267057,13.270785106659046
54,2009,7,20,3.0,2008.0,37,235.0,0,6825.0,-73.2209822,41.1808778,1947.0,1.5,3.0,2.0,1653.0,23.0,2010.0,5.14,230.154,8.6,,,37588.0,62.0,7.410951875583635,12.644330802262578
55,2011,7,28,3.0,2010.0,68,43.0,0,6051.0,-72.7719446,41.6799726,1920.0,1.25,3.0,1.0,1080.0,46.0,2012.0,4.55,242.282,9.3,,,40127.2,91.0,6.985641817639208,11.561725152903833
56,2019,8,21,3.0,2018.0,37,112.0,0,6825.0,-73.2593533,41.203797,1969.0,2.0,4.0,2.0,2076.0,30.0,2020.0,3.6,270.548,3.7,17561.0,,37215.4,50.0,7.638679823876112,13.208542908506082
57,2019,10,2,4.0,2019.0,80,119.0,0,6360.0,-72.0753057,41.5192417,1900.0,2.0,4.0,2.0,2348.0,46.0,2020.0,3.64,270.348,3.3,17057.0,,37215.4,119.0,7.761744984658913,11.381483316924978
58,2011,5,6,2.0,2010.0,10,4.0,0,6405.0,-72.8449384,41.2804191,1930.0,1.75,3.0,1.0,1388.0,24.0,2011.0,4.71,241.566,9.1,,,40127.2,81.0,7.236339342754344,12.398761113062513
59,2008,9,16,3.0,2007.0,46,97.0,0,6514.0,-72.9379857,41.3498492,1948.0,2.0,3.0,2.0,1296.0,94.0,2009.0,5.93,232.841,5.7,,,32053.5,60.0,7.167809184316444,12.07254696717504
60,2010,3,29,1.0,2009.0,20,21.0,0,6413.0,-72.513753,41.2697499,2009.0,2.0,3.0,3.0,3286.0,50.0,2010.0,4.99,233.188,9.9,,,39119.8,1.0,8.097730573664219,13.82546187891596
61,2007,11,2,4.0,2007.0,80,39.0,0,6360.0,-72.0986864,41.5402346,1953.0,1.0,3.0,1.0,1368.0,101.0,2008.0,6.26,223.356,4.4,,,29520.5,54.0,7.221835825288449,12.242891437918386
62,2013,6,21,2.0,2012.0,106,166.0,0,6615.0,-73.1315181,41.1772498,1960.0,1.0,3.0,1.0,1638.0,101.0,2013.0,3.93,248.851,8.2,,,37039.7,53.0,7.40184157874383,11.719947764402807
63,2015,1,20,1.0,2014.0,46,16.0,0,6514.0,-72.9430265,41.3460418,1938.0,1.5,3.0,1.0,1152.0,24.0,2015.0,3.66,250.016,6.5,,39.93,35570.5,77.0,7.050122520269059,11.863589378812122
64,2012,7,19,3.0,2011.0,10,19.0,0,6405.0,-72.8048201,41.2942237,2012.0,2.0,3.0,2.0,2305.0,30.0,2013.0,3.53,244.984,9.0,,,39197.7,0.0,7.743269700829004,12.847929163278051
65,2015,3,2,1.0,2014.0,12,330.0,0,6010.0,-72.9108524,41.6867684,1950.0,2.0,2.0,1.0,2514.0,46.0,2015.0,3.8,251.451,6.0,,34.61,35570.5,65.0,7.83002808253384,12.180759965737863
66,2019,9,4,3.0,2018.0,106,64.0,0,6614.0,-73.1232408,41.2085782,1926.0,2.25,3.0,1.0,1667.0,30.0,2020.0,3.58,270.563,3.3,17358.0,,37215.4,93.0,7.419380582918692,12.54254845357358
67,2019,9,30,3.0,2018.0,11,153.0,0,6606.0,-73.2042066,41.2267672,1968.0,1.25,4.0,2.0,1209.0,24.0,2020.0,3.64,270.563,3.3,17358.0,,37215.4,51.0,7.098375638590786,12.180759965737863
68,2014,2,14,1.0,2013.0,37,2433.0,0,6824.0,-73.2781094,41.194291,1997.0,2.25,3.0,3.0,3150.0,30.0,2014.0,4.28,251.233,7.7,,23.93,35902.5,17.0,8.055475141757274,13.527829818844936
69,2015,1,15,1.0,2014.0,37,265.0,0,6824.0,-73.2650126,41.193547,1964.0,2.0,4.0,2.0,2376.0,30.0,2015.0,3.66,250.016,6.5,,24.4,35570.5,51.0,7.773594467360194,13.25339339419516
70,2010,4,5,2.0,2009.0,68,270.0,0,6053.0,-72.77564,41.6900565,1914.0,2.0,3.0,2.0,1968.0,46.0,2010.0,5.08,233.615,9.3,,,39119.8,96.0,7.585281078639126,11.67505281781187
71,2017,3,2,1.0,2016.0,10,88.0,0,6405.0,-72.8139895,41.2860693,1928.0,2.0,3.0,1.0,1320.0,30.0,2017.0,4.1,258.51,4.7,16893.0,27.41,35485.1,89.0,7.186144304522325,11.289794413577894
72,2015,6,2,2.0,2014.0,63,20.0,0,6460.0,-72.9988198,41.2238391,1963.0,1.0,3.0,2.0,2689.0,101.0,2015.0,3.87,253.626,5.6,,27.22,35570.5,52.0,7.897296472595885,13.390481823996812
73,2015,4,28,2.0,2014.0,37,285.0,0,6824.0,-73.2695919,41.1942578,1962.0,2.0,4.0,3.0,2844.0,30.0,2015.0,3.65,251.76,5.4,,24.4,35570.5,53.0,7.953318346560431,13.38318953651709
74,2013,8,16,3.0,2012.0,106,53.0,0,6615.0,-73.1336766,41.1845555,1918.0,1.75,3.0,2.0,1523.0,24.0,2014.0,4.4,249.858,8.0,,34.64,37039.7,95.0,7.329093736246592,12.206077645517674
75,2008,12,29,4.0,2008.0,68,22.0,0,6052.0,-72.8065829,41.653279,1961.0,1.0,3.0,2.0,1634.0,119.0,2009.0,5.14,225.091,6.3,,,32053.5,47.0,7.399398083331354,12.34148164933907
76,2020,3,30,1.0,2019.0,74,42.0,0,6776.0,-73.4220408,41.5489088,1953.0,1.75,4.0,2.0,2115.0,24.0,2020.0,3.5,272.531,4.7,11797.0,,37034.6,67.0,7.65728279297819,12.345838935721968
77,2016,7,15,3.0,2015.0,12,5.0,0,6010.0,-72.9198318,41.7157705,1968.0,1.0,4.0,2.0,1184.0,100.0,2017.0,3.42,255.386,5.1,24227.0,36.03,34944.3,48.0,7.077498053569231,11.918397239722838
78,2019,11,21,4.0,2019.0,68,30.0,0,6051.0,-72.7564928,41.65754,1959.0,1.0,3.0,1.0,936.0,101.0,2020.0,3.66,270.643,3.1,15545.0,,37215.4,60.0,6.842683282238422,11.917730355182512
79,2011,5,4,2.0,2010.0,46,69.0,0,6514.0,-72.9545557,41.3522339,1958.0,1.0,3.0,1.0,1022.0,101.0,2011.0,4.78,241.566,9.1,,,40127.2,53.0,6.930494765951626,11.51293546492023
80,2019,8,29,3.0,2018.0,68,57.0,0,6053.0,-72.7789274,41.6853762,1927.0,1.75,2.0,1.0,1133.0,46.0,2020.0,3.58,270.548,3.7,17561.0,,37215.4,92.0,7.033506484287697,11.580593459194764
81,2013,9,24,3.0,2012.0,46,58.0,0,6517.0,-72.8992467,41.3326172,1952.0,1.5,4.0,3.0,1416.0,24.0,2014.0,4.5,250.231,7.6,,38.9405,37039.7,61.0,7.256297239690681,11.407576060361786
82,2018,11,21,4.0,2018.0,29,10.0,0,6469.0,-72.4229782,41.5116207,1999.0,2.0,3.0,2.0,2944.0,30.0,2019.0,4.81,265.487,3.0,17804.0,29.66,35023.1,19.0,7.987864096085687,12.700771936142122
83,2008,9,22,3.0,2007.0,11,243.0,0,6610.0,-73.1787291,41.2013836,1975.0,2.0,3.0,1.0,1184.0,68.0,2009.0,5.78,232.841,5.7,,,32053.5,33.0,7.077498053569231,11.584352704311222
84,2015,5,15,2.0,2014.0,12,1086.0,0,6010.0,-72.9450197,41.7113636,1948.0,1.25,4.0,2.0,1824.0,24.0,2015.0,3.85,252.77,5.7,,34.61,35570.5,67.0,7.509335266016592,12.25486757159303
85,2018,12,31,4.0,2018.0,46,32.0,0,6518.0,-72.9368948,41.4186061,1997.0,2.25,5.0,2.0,3270.0,30.0,2019.0,4.55,265.286,3.2,15974.0,,37215.4,21.0,8.092851027538384,12.793862088206213
86,2016,6,2,2.0,2015.0,80,36.0,0,6360.0,-72.1070073,41.5361365,1991.0,1.25,3.0,2.0,1954.0,24.0,2016.0,3.66,255.471,5.0,,,34944.3,25.0,7.578145472419466,12.278397958261774
87,2016,6,30,2.0,2015.0,29,61.0,0,6423.0,-72.4428577,41.4813756,1992.0,2.0,3.0,2.0,2532.0,30.0,2016.0,3.48,255.471,5.0,,28.68,34944.3,24.0,7.837159650001675,12.685407602204794
88,2019,9,11,3.0,2018.0,12,141.0,0,6010.0,-72.9403588,41.6915499,1953.0,1.0,2.0,1.0,768.0,101.0,2020.0,3.49,270.563,3.3,17358.0,,37215.4,66.0,6.645090969505644,11.775297421715829
89,2009,7,31,3.0,2008.0,39,153.0,0,6033.0,-72.5970974,41.7293876,1983.0,2.0,3.0,1.0,1552.0,30.0,2010.0,5.25,230.154,8.6,,,37588.0,26.0,7.347943823148687,12.449022745701502
90,2015,2,10,1.0,2014.0,12,154.0,0,6010.0,-72.9475752,41.6640028,1988.0,1.25,4.0,2.0,1253.0,24.0,2015.0,3.59,250.619,6.4,,34.61,35570.5,27.0,7.134093721192866,11.082157933374816
91,2007,1,18,1.0,2006.0,68,15.0,0,6053.0,-72.7915413,41.683371,1958.0,1.0,2.0,2.0,1204.0,101.0,2007.0,6.23,215.813,5.0,,,29520.5,49.0,7.094234845924755,11.951186847493476
92,2019,10,1,4.0,2019.0,68,149.0,0,6051.0,-72.7622631,41.6570961,1959.0,1.25,3.0,1.0,1248.0,23.0,2020.0,3.64,270.348,3.3,17057.0,,37215.4,60.0,7.130098510125578,12.013706813470414
93,2018,5,22,2.0,2017.0,11,1910.0,0,6606.0,-73.1949352,41.2263611,1960.0,1.0,3.0,2.0,960.0,101.0,2018.0,4.61,265.84,3.8,17506.0,,35023.1,58.0,6.8679744089702925,12.04355959836804
94,2019,8,26,3.0,2018.0,68,256.0,0,6053.0,-72.7765851,41.6858772,1941.0,1.25,3.0,2.0,1428.0,23.0,2020.0,3.55,270.548,3.7,17561.0,,37215.4,78.0,7.264730177929867,11.964007453736912
95,2016,1,26,1.0,2015.0,64,142.0,0,6468.0,-73.2378991,41.3479853,1988.0,2.0,4.0,2.0,2304.0,30.0,2016.0,3.81,251.739,5.7,,34.35,34944.3,28.0,7.742835955430749,12.994532278619134
96,2013,5,10,2.0,2012.0,80,6.0,0,6360.0,-72.0774675,41.5324214,1910.0,1.75,3.0,2.0,1401.0,46.0,2013.0,3.42,248.584,8.1,,,37039.7,103.0,7.245655067594535,12.013706813470414
97,2017,9,6,3.0,2016.0,80,327.0,0,6360.0,-72.1029719,41.5267631,1950.0,1.0,2.0,1.0,884.0,101.0,2018.0,3.82,260.875,4.0,19680.0,,35485.1,67.0,6.785587645007929,11.774527900858468
98,2016,5,25,2.0,2015.0,63,90.0,0,6461.0,-73.1016851,41.2058943,1940.0,1.25,3.0,1.0,946.0,20.0,2016.0,3.58,255.023,4.8,,27.88,34944.3,76.0,6.853299093186078,12.216027926866138
99,2008,9,22,3.0,2007.0,10,13.0,0,6405.0,-72.7757864,41.2660682,1923.0,2.0,4.0,2.0,2219.0,94.0,2009.0,5.78,232.841,5.7,,,32053.5,85.0,7.705262474866325,13.25339339419516
100,2014,7,15,3.0,2013.0,46,99.0,0,6514.0,-72.9343343,41.3532508,1928.0,2.0,3.0,1.0,1344.0,94.0,2015.0,4.15,253.833,7.1,,39.93,35902.5,86.0,7.20414929203594,11.918397239722838
101,2008,5,29,2.0,2007.0,20,43.0,0,6413.0,-72.535814,41.2851956,1750.0,1.5,3.0,1.0,1768.0,7.0,2008.0,6.08,230.089,5.4,,,32053.5,258.0,7.478169694159785,12.59771262544464
102,2009,8,7,3.0,2008.0,10,12.0,0,6405.0,-72.8213212,41.2809545,1994.0,1.5,3.0,2.0,1510.0,24.0,2010.0,5.22,230.883,8.6,,,37588.0,15.0,7.32052696227274,12.468440756144114
103,2015,1,13,1.0,2014.0,12,204.0,0,6010.0,-72.9052598,41.7137479,1972.0,1.0,5.0,2.0,1644.0,100.0,2015.0,3.73,250.016,6.5,,34.61,35570.5,43.0,7.405495663199472,12.52815976788113
104,2008,12,31,4.0,2008.0,39,710.0,0,6033.0,-72.584602,41.7261428,1954.0,1.5,3.0,2.0,1513.0,23.0,2009.0,5.1,225.091,6.3,,,37588.0,54.0,7.322510433997394,12.487488878546143
105,2007,3,13,1.0,2006.0,46,65.0,0,6514.0,-72.9199783,41.3811302,1952.0,1.0,2.0,1.0,981.0,101.0,2007.0,6.14,218.334,4.5,,,29520.5,55.0,6.889591308354466,12.230770136157428
106,2020,7,31,3.0,2019.0,37,109.0,0,6825.0,-73.221065,41.1943283,1953.0,1.0,3.0,1.0,1346.0,101.0,2021.0,2.99,273.347,12.1,9742.0,,37034.6,67.0,7.205635176410364,12.89921982609012
107,2014,5,19,2.0,2013.0,11,170.0,0,6606.0,-73.1836081,41.2159488,1962.0,1.25,4.0,2.0,1382.0,24.0,2014.0,4.2,253.598,6.6,,41.855,35902.5,52.0,7.232010331664759,11.082157933374816
108,2018,10,29,4.0,2018.0,29,49.0,0,6423.0,-72.4302628,41.4836897,1985.0,1.0,3.0,1.0,1704.0,101.0,2019.0,4.86,266.464,3.4,18831.0,29.66,35023.1,33.0,7.4413203897176174,11.926365356462313
109,2013,9,18,3.0,2012.0,39,37.0,0,6033.0,-72.6034371,41.7142388,1800.0,2.0,2.0,1.0,1188.0,27.0,2014.0,4.57,250.231,7.6,,35.1,37039.7,213.0,7.080867896690782,12.330504638906516
110,2018,9,21,3.0,2017.0,117,187.0,0,6516.0,-72.9472728,41.2692204,1900.0,2.0,2.0,1.0,1206.0,46.0,2019.0,4.65,266.709,3.4,19161.0,,35023.1,118.0,7.095893221097532,11.58525542883217
111,2016,2,26,1.0,2015.0,68,97.0,0,6053.0,-72.7948533,41.6977869,1956.0,1.25,3.0,1.0,1292.0,23.0,2016.0,3.62,252.25,5.7,,49.0,34944.3,60.0,7.164720378771857,11.775297421715829
112,2020,3,20,1.0,2019.0,37,120.0,0,6824.0,-73.2717625,41.2202527,2002.0,2.25,5.0,5.0,4445.0,30.0,2020.0,3.65,272.531,4.7,11797.0,,37034.6,18.0,8.399760094524142,13.92436585973694
113,2014,2,10,1.0,2013.0,11,29.0,0,6606.0,-73.2100504,41.1954075,1953.0,1.25,4.0,2.0,1326.0,24.0,2014.0,4.23,251.233,7.7,,41.855,35902.5,61.0,7.190676034332207,11.775297421715829
114,2010,5,13,2.0,2009.0,64,76.0,0,6468.0,-73.2062776,41.3671445,1993.0,2.0,4.0,2.0,2989.0,30.0,2010.0,4.93,234.13,9.4,,,39119.8,17.0,8.003028666384733,13.17590604006516
115,2015,6,25,2.0,2014.0,39,104.0,0,6033.0,-72.5115449,41.7029323,1957.0,1.5,4.0,2.0,2422.0,30.0,2015.0,4.02,253.626,5.6,,35.65,35570.5,58.0,7.792761720816526,12.25486757159303
116,2006,11,6,4.0,2006.0,12,235.0,0,6010.0,-72.9059365,41.7145905,1978.0,1.0,3.0,1.0,1338.0,100.0,2007.0,6.31,214.8,4.1,,,30914.5,28.0,7.199678345691172,12.449022745701502
117,2018,3,27,1.0,2017.0,74,5.0,0,6776.0,-73.3842109,41.6450513,1980.0,2.0,1.0,1.0,2484.0,13.0,2018.0,4.45,263.556,4.3,15067.0,27.25,35023.1,38.0,7.818027938530729,12.531776395271262
